awb,lat,lng,city,pincode,cluster
GS1648218414,19.1150274,72.8765805,Mumbai,400059,9
GS1963790508,19.16988754,72.93789673,Mumbai,400082,7
GS1166533501,18.9274883,72.8226526,Mumbai,400020,11
GS1166533501,18.9274883,72.8226526,Mumbai,400020,11
GS1343438924,19.2069744,72.8493093,Mumbai,400067,12
GS1897942755,19.0645095,72.8250596,Mumbai,400050,16
GS1533795870,19.011451,72.824314,Mumbai,400026,5
GS1533795870,19.011451,72.824314,Mumbai,400026,5
GS1594341351,19.10799,72.9016282,Mumbai,400072,10
GS1903516533,19.1031567,72.8412088,Mumbai,400064,16
GS1903516533,19.1031567,72.8412088,Mumbai,400064,16
GS1432479173,18.9113123,72.8180946,Mumbai,400005,11
GS1052187578,19.2241766,72.9718995,Mumbai,400610,7
GS1283477670,19.2077436,72.8723402,Mumbai,400101,17
GS1518416116,19.1479136,72.9283197,Mumbai,400078,2
GS1181555491,19.20180128,72.83939905,Mumbai,400067,0
GS2022979398,19.0661341,72.8233708,Mumbai,400050,16
GS2022979398,19.0661341,72.8233708,Mumbai,400050,16
GS2022979398,19.0661341,72.8233708,Mumbai,400050,16
GS1684398979,19.069818,72.8965981,Mumbai,400089,10
GS1421571467,19.2086662,72.8317897,Mumbai,400067,0
GS1073850939,19.2091713,72.98783875,Mumbai,400601,7
GS1992889084,19.2686129,72.9618946,Mumbai,400615,13
GS1983098599,18.9112475,72.8095149,Mumbai,400005,11
GS1390129814,18.9360994,72.8260043,Mumbai,400020,11
GS1344305567,19.0597613,72.829669,Mumbai,400050,16
GS1910968886,19.1808337,72.8530836,Mumbai,400097,17
GS1533795870,19.011451,72.824314,Mumbai,400026,5
GS1533795870,19.011451,72.824314,Mumbai,400026,5
GS1777344039,19.0720024,72.8229417,Mumbai,400050,16
GS2081827055,19.2347368,72.8644353,Mumbai,400066,12
GS1402356716,19.2380683,72.8522512,Mumbai,400092,12
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1312879328,19.1659263,72.8515123,Mumbai,400063,17
GS1192106370,19.1728739,72.9414729,Mumbai,400080,7
GS1682304222,19.1502418,72.8275986,Mumbai,400072,6
GS1682304222,19.1502418,72.8275986,Mumbai,400072,6
GS1628526494,19.1971782,72.9906227,Mumbai,400605,15
BZPPL00917837,19.2232466,72.9657566,Mumbai,400610,7
GS1227464406,19.0157437,72.8289142,Mumbai,400025,5
GS1799457407,19.1352454,72.8323195,Mumbai,400058,6
GS1799457407,19.15053368,72.83651733,Mumbai,400058,17
GS1799457407,19.15053368,72.83651733,Mumbai,400058,17
GS1491472702,19.1867519,72.9545494,Mumbai,400604,7
GS1310608533,19.12922566,72.91987538,Mumbai,400076,4
GS1040983307,19.1063595,72.8421873,Mumbai,400056,9
GS1099307966,19.0599724,72.8346578,Mumbai,400050,16
GS1044247942,19.15132523,72.83974457,Mumbai,400104,17
GS1423333462,19.1882588,72.8227801,Mumbai,400095,0
GS1919133987,19.1483497,72.8404703,Mumbai,400102,17
GS1762830665,19.0856091,72.887873,Mumbai,400070,10
GS1283477670,19.2077436,72.8723402,Mumbai,400101,17
GS1970514279,19.1426455,72.8101354,Mumbai,400061,20
GS1838380420,19.0364075,72.8599681,Mumbai,400022,16
BZPPL00942009,19.1234772,72.8950294,Mumbai,400043,4
GS1239145331,19.2037944,72.8210831,Mumbai,400095,34
GS1186932188,19.1148688,72.8853778,Mumbai,400059,10
GS2090522514,19.1440679,72.8445321,Mumbai,400102,17
GS1166533501,18.9274883,72.8226526,Mumbai,400020,11
GS1166533501,18.9274883,72.8226526,Mumbai,400020,11
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS2102408309,19.1067299,72.8995087,Mumbai,400072,10
GS1567990469,19.0450952,72.8586319,Mumbai,400093,16
GS1186901850,19.1949039,72.839824,Mumbai,400063,0
GS1912580901,19.0574957,72.8923117,Mumbai,400071,10
GS1912580901,19.0574957,72.8923117,Mumbai,400071,10
GS1018805026,19.0809454,72.8558513,Mumbai,400055,16
GS1671570025,19.1532643,72.9426319,Mumbai,400078,7
GS1302567565,19.0590759,72.8283591,Mumbai,400050,16
GS1418650090,19.033014,72.9307153,Mumbai,400094,19
GS1304404823,19.1351959,72.9366365,Mumbai,400042,2
GS1647800464,19.0422581,72.8957881,Mumbai,400074,10
GS1486165244,18.98835,72.8275786,Mumbai,400013,40
GS1486165244,18.98835,72.8275786,Mumbai,400013,40
GS1716173095,19.2352291,72.8417576,Mumbai,400091,12
GS2022979398,19.0661341,72.8233708,Mumbai,400050,16
GS2022979398,19.0661341,72.8233708,Mumbai,400050,16
GS2022979398,19.0661341,72.8233708,Mumbai,400050,16
GS1344305567,19.0597613,72.829669,Mumbai,400050,16
GS1026252646,19.0203453,72.8683803,Mumbai,400037,40
GS1458933613,19.1555419,72.8375546,Mumbai,400104,17
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1312879328,19.1659263,72.8515123,Mumbai,400063,17
GS1910137621,19.0673587,72.8261911,Mumbai,400052,16
GS1448183041,19.2010857,73.0030902,Mumbai,400605,15
GS1856529596,19.2334047,72.9898806,Mumbai,400607,3
GS1539419791,19.2136775,72.9903447,Mumbai,400601,7
GS1423333462,19.1882588,72.8227801,Mumbai,400095,0
GS1121421143,19.080332,72.9081921,Mumbai,400077,10
GS1201471088,19.0876394,72.8957103,Mumbai,400086,10
GS1923031146,19.1003106,72.8858839,Mumbai,400072,10
GS1669474559,19.1451375,72.8482179,Mumbai,400102,17
GS1291735830,19.0609655,72.8894851,Mumbai,400071,10
GS1518994290,19.0397511,72.9477891,Mumbai,400088,19
GS1894133071,19.1882175,72.9442572,Mumbai,400604,7
GS2095390823,19.2598984,72.9662195,Mumbai,400615,13
GS1986601536,19.0614143,72.9003794,Mumbai,400071,10
GS1744852516,19.1276651,72.8256251,Mumbai,400053,6
GS1718979819,19.11381601,72.8997786,Mumbai,400072,10
GS1827216366,19.11281013,72.8993454,Mumbai,400072,10
GS1312577507,19.1010817,72.8436965,Mumbai,400056,16
GS1974177356,19.1401581,72.8055723,Mumbai,400061,20
GS1993224242,19.0168478,72.8313539,Mumbai,400025,5
GS1993224242,19.0168478,72.8313539,Mumbai,400025,5
GS1763430130,19.0737686,72.8326841,Mumbai,400052,16
GS1635308705,19.1253788,72.8665189,Mumbai,400093,17
GS1972217162,19.0990211,72.8408466,Mumbai,400056,16
GS1599810222,18.9515737,72.8036705,Mumbai,400006,11
GS1165813573,19.0424618,72.8703096,Mumbai,400022,9
GS1543984597,19.006085,72.8475536,Mumbai,400012,40
GS1543984597,19.006085,72.8475536,Mumbai,400012,40
GS2114433879,18.9924893,72.819316,Mumbai,400070,40
GS2041771996,19.1674631,72.8435621,Mumbai,400104,17
GS1042099591,19.1396009,72.82542,Mumbai,400101,6
GS1908689497,19.2446605,72.9817288,Mumbai,400607,3
GS1106689490,19.1579729,72.9361846,Mumbai,400078,7
GS1566250413,19.2196015,72.8369829,Mumbai,400092,12
GS1890478264,19.0468707,72.8234835,Mumbai,400050,16
GS2039802931,18.9249445,72.8265239,Mumbai,400021,11
GS1177717173,19.1462753,72.8481562,Mumbai,400102,17
GS1338167147,19.0113674,72.8195729,Mumbai,400030,5
GS1914582400,19.1756289,72.8419479,Mumbai,400064,17
GS1745845201,19.1153798,72.9091436,Mumbai,400076,10
GS1502357523,19.1827638,72.8306224,Mumbai,400064,0
GS1319551100,19.0510043,72.8293225,Mumbai,400050,16
GS1319551100,19.0510043,72.8293225,Mumbai,400050,16
GS2133639075,19.11368708,72.90568113,Mumbai,400076,10
GS1417275606,19.0644815,72.9219476,Mumbai,400043,19
GS1177802020,19.12409592,72.92107391,Mumbai,400076,10
GS1936228291,19.0265243,72.8661565,Mumbai,400037,5
GS1833013185,19.0643487,72.89107,Mumbai,400071,10
GS1472554412,19.043054,72.8573812,Mumbai,400017,16
GS1472554412,19.043054,72.8573812,Mumbai,400017,16
GS2133639075,19.11368708,72.90568113,Mumbai,400076,10
GS1912580901,19.0574957,72.8923117,Mumbai,400071,10
GS1912580901,19.0574957,72.8923117,Mumbai,400071,10
GS1757494127,19.19316958,72.83800129,Mumbai,400064,0
GS1897826055,18.9448382,72.8280609,Mumbai,400002,11
BZPPL00942401,19.2599378,72.9733552,Mumbai,400607,14
GS1443363686,19.0273989,72.8569724,Mumbai,400019,5
GS1668255864,19.0870949,72.8799783,Mumbai,400070,10
GS1006847869,19.19227791,72.85426331,Mumbai,400097,17
GS2115615436,19.0184471,72.8186119,Mumbai,400030,5
GS1684566818,18.9533204,72.8225435,Mumbai,400004,11
BZPPL00939625,19.1853955,72.8203818,Mumbai,400095,20
GS1943300658,19.08275414,72.84835052,Mumbai,400055,16
GS1933602491,19.0790735,72.881022,Mumbai,400070,10
GS1443947577,19.1685635,72.9437039,Mumbai,400080,7
GS1998277959,19.1625732,72.8339739,Mumbai,400104,17
GS1486165244,18.98835,72.8275786,Mumbai,400013,40
GS1486165244,18.98835,72.8275786,Mumbai,400013,40
GS1209364534,19.1655651,72.9433678,Mumbai,400080,7
GS1124040445,19.1721979,72.9354196,Mumbai,400082,7
GS1145204369,19.1918026,72.8350918,Mumbai,400064,0
GS1210346238,19.1835762,72.8390163,Mumbai,400064,17
GS2025387120,19.1129742,72.835172,Mumbai,400049,6
GS1289130868,19.0576875,72.8505251,Mumbai,400051,16
GS1289130868,19.0576875,72.8505251,Mumbai,400051,16
GS1393606486,18.9915939,72.8369209,Mumbai,400012,40
GS1831040936,18.9946589,72.8394894,Mumbai,400012,40
GS1675529299,19.2575783,72.9713246,Mumbai,400615,13
GS1569099356,19.1684562,72.841628,Mumbai,400104,17
GS1201534036,19.16758,72.833306,Mumbai,400104,17
GS1201534036,19.16758,72.833306,Mumbai,400104,17
GS1319551100,19.0510043,72.8293225,Mumbai,400050,16
GS1319551100,19.0510043,72.8293225,Mumbai,400050,16
GS2068616823,19.0605431,72.8652097,Mumbai,400051,16
GS1856474118,19.0788695,72.8553788,Mumbai,400055,16
GS1173316888,19.0008075,72.817044,Mumbai,400030,8
GS1596262962,19.0570643,72.8240512,Mumbai,400050,16
GS2024475611,19.0886481,72.9159488,Mumbai,400075,10
GS1967390400,19.0109822,72.8463784,Mumbai,400014,40
GS2102957980,19.113661,72.8937774,Mumbai,400072,10
GS1326122955,19.1916624,72.9670974,Mumbai,400602,7
GS1499746354,19.1668342,72.948712,Mumbai,400080,7
GS1646355555,19.1171295,72.8219536,Mumbai,400049,6
GS1993224242,19.0168478,72.8313539,Mumbai,400025,5
GS1993224242,19.0168478,72.8313539,Mumbai,400025,5
GS1506500118,19.0116687,72.8288028,Mumbai,400025,40
GS1506500118,19.0116687,72.8288028,Mumbai,400025,40
GS1533795870,19.011451,72.824314,Mumbai,400026,5
GS1533795870,19.011451,72.824314,Mumbai,400026,5
GS1373131199,19.04000844,72.83941871,Mumbai,400016,16
GS1373131199,19.04000844,72.83941871,Mumbai,400016,16
GS2024475611,19.0886481,72.9159488,Mumbai,400075,10
GS1247584715,19.0330595,72.8615324,Mumbai,400003,5
GS1221961459,19.14321518,72.81213379,Mumbai,400061,20
GS1768681062,19.2091035,72.8368557,Mumbai,400067,0
GS1856474118,19.0788695,72.8553788,Mumbai,400055,16
BZPPL00961925,19.201229,72.9621606,Mumbai,400604,7
GS1321142445,19.1801548,72.8166345,Mumbai,400095,20
GS1632452829,18.9145662,72.8179441,Mumbai,400005,11
GS1452918075,19.1094111,72.8838736,Mumbai,400059,10
GS1856474118,19.0788695,72.8553788,Mumbai,400055,16
GS1919133987,19.1483497,72.8404703,Mumbai,400102,17
GS1366442726,19.1699201,72.7932285,Mumbai,400095,20
GS1289130868,19.0576875,72.8505251,Mumbai,400051,16
GS1289130868,19.0576875,72.8505251,Mumbai,400051,16
GS2130939756,19.1259009,72.8290605,Mumbai,400053,6
GS1661860761,19.0105081,72.8244067,Mumbai,400025,5
GS1271742758,19.1427274,72.8479526,Mumbai,400102,17
GS1912684414,19.1609106,72.8479353,Mumbai,400104,17
GS1039321387,19.0617903,72.8526103,Mumbai,400051,16
GS1884473953,18.9982461,72.8269646,Mumbai,400011,40
GS1922259010,19.1211015,72.8836522,Mumbai,400059,9
GS1954227444,19.1056169,72.8402835,Mumbai,400056,9
GS1645155615,19.0816432,72.8444398,Mumbai,400055,16
GS1425276791,19.053688,72.8269824,Mumbai,400050,16
GS1043397052,19.1262043,72.9210192,Mumbai,400076,10
GS2127239749,19.1230508,72.8315581,Mumbai,400058,6
GS1702371242,19.225412,72.8297281,Mumbai,400091,34
GS1494169729,19.1894386,72.8199736,Mumbai,400095,20
GS1332589432,19.1063852,72.8978535,Mumbai,400072,10
GS1687767717,19.0369497,72.8425704,Mumbai,400016,16
GS1006255350,19.1116526,72.9117386,Mumbai,400076,10
GS1278768962,19.1296581,72.8253914,Mumbai,400053,6
GS1238617994,19.2410436,72.9695985,Mumbai,400607,13
GS1393360148,19.222126,72.981368,Mumbai,400608,7
GS1912684414,19.1609106,72.8479353,Mumbai,400104,17
GS1599810222,18.9515737,72.8036705,Mumbai,400006,11
GS1036984378,19.19808388,72.81668091,Mumbai,400095,0
GS1461866389,19.1675604,72.8421504,Mumbai,400104,17
GS1608178540,19.0764312,72.8217437,Mumbai,400052,16
GS1467857166,19.0720802,72.8287688,Mumbai,400052,16
GS1336748364,18.9921457,72.846563,Mumbai,400033,40
GS1219688677,18.9637522,72.8118045,Mumbai,400026,8
GS1219688677,18.9637522,72.8118045,Mumbai,400026,8
GS1393183393,19.017326,72.8278361,Mumbai,400025,5
BZPPL00961099,19.1858157,72.819052,Mumbai,400095,20
GS1384258176,18.9724279,72.8391086,Mumbai,400010,40
GS1373131199,19.04000844,72.83941871,Mumbai,400016,16
GS1373131199,19.04000844,72.83941871,Mumbai,400016,16
GS1923031146,19.1003106,72.8858839,Mumbai,400072,10
GS1533795870,19.011451,72.824314,Mumbai,400026,5
GS1533795870,19.011451,72.824314,Mumbai,400026,5
GS1930225396,19.16574478,72.94974518,Mumbai,400080,7
GS1248149182,19.075621,72.9012296,Mumbai,400077,10
GS2046734695,19.190046,72.969515,Mumbai,400602,15
GS1253765147,19.0987295,72.8927538,Mumbai,400072,10
GS1222615139,19.1302335,72.8635384,Mumbai,400093,17
GS1186901850,19.1949039,72.839824,Mumbai,400063,0
GS1462113227,19.074779,72.8300646,Mumbai,400052,16
GS1695903414,19.1826024,72.8522042,Mumbai,400009,17
GS1695903414,19.1827781,72.8521404,Mumbai,400009,17
GS1442488363,19.2084524,72.987927,Mumbai,400601,7
GS1118247245,19.2384737,72.8718609,Mumbai,400066,12
GS1629153793,19.1780567,72.8732157,Mumbai,400097,17
GS1695903414,19.1826024,72.8522042,Mumbai,400009,17
GS1695903414,19.1827781,72.8521404,Mumbai,400009,17
GS1723400113,19.2220787,72.9672865,Mumbai,400610,7
GS1037953809,18.93468857,72.82482147,Mumbai,400020,11
GS1799457407,19.1352454,72.8323195,Mumbai,400058,6
GS1799457407,19.15053368,72.83651733,Mumbai,400058,17
GS1799457407,19.15053368,72.83651733,Mumbai,400058,17
GS1826290615,19.2257859,72.8438398,Mumbai,400091,12
GS1244594216,19.2121205,72.8792454,Mumbai,400043,17
GS1833309546,19.2800981,72.9303558,Mumbai,400615,13
GS1023261919,18.98930168,72.83848572,Mumbai,400012,40
GS1023261919,18.98930168,72.83848572,Mumbai,400012,40
GS1695903414,19.1826024,72.8522042,Mumbai,400009,17
GS1695903414,19.1827781,72.8521404,Mumbai,400009,17
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1041516267,19.0651527,72.8812691,Mumbai,400017,10
GS1746856665,19.1811079,72.8535073,Mumbai,400097,17
GS2144856266,19.1830249,72.8545942,Mumbai,400097,17
GS2031381113,19.1562243,72.8485973,Mumbai,400104,17
GS1723770359,19.126182,72.921554,Mumbai,400076,10
GS1290304612,19.1010817,72.8436965,Mumbai,400056,16
GS1056648361,19.0221278,72.8729633,Mumbai,400037,40
GS1056648361,19.0221278,72.8729633,Mumbai,400037,40
GS1783595049,19.1157922,72.9255871,Mumbai,400083,10
GS1067155296,18.9682063,72.8390782,Mumbai,400010,40
GS1516228601,19.1325261,72.9374625,Mumbai,400042,2
GS1506500118,19.0116687,72.8288028,Mumbai,400025,40
GS1506500118,19.0116687,72.8288028,Mumbai,400025,40
GS1964344292,19.201708,72.9495631,Mumbai,400604,7
GS2041771996,19.1674631,72.8435621,Mumbai,400104,17
GS1827831055,19.21385,72.824804,Mumbai,400067,34
GS1295395015,19.0756534,72.8370549,Mumbai,400054,16
GS1502357523,19.1827638,72.8306224,Mumbai,400064,0
GS1201363268,19.1414762,72.8316815,Mumbai,400053,6
GS1864944993,19.0666028,72.8674318,Mumbai,400098,16
GS1568821569,19.1169634,72.8890994,Mumbai,400072,10
GS1452918075,19.1094111,72.8838736,Mumbai,400059,10
GS1363979400,19.1846353,72.944857,Mumbai,400080,7
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1831040936,18.9946589,72.8394894,Mumbai,400012,40
GS1903516533,19.1031567,72.8412088,Mumbai,400064,16
GS1903516533,19.1031567,72.8412088,Mumbai,400064,16
GS1026252646,19.0203453,72.8683803,Mumbai,400037,40
GS2040700416,19.110885,72.8753098,Mumbai,400059,9
GS1572570323,19.1681034,72.8685889,Mumbai,400063,17
GS1799457407,19.1352454,72.8323195,Mumbai,400102,6
GS1799457407,19.15053368,72.83651733,Mumbai,400102,17
GS1799457407,19.15053368,72.83651733,Mumbai,400102,17
GS1349773830,18.9942988,72.8138849,Mumbai,400018,8
GS1219650307,19.01835632,72.81806183,Mumbai,400030,5
GS1289627814,19.1941341,72.826387,Mumbai,400095,0
GS1280857157,19.037223,72.8730465,Mumbai,400037,9
GS1182296261,19.0618583,72.8361968,Mumbai,400050,16
GS1539373042,19.2696832,72.9668839,Mumbai,400615,14
GS1330105226,18.9629523,72.8058246,Mumbai,400006,8
GS1330105226,18.9629523,72.8058246,Mumbai,400006,8
GS1722866617,18.9547806,72.7994927,Mumbai,400006,11
GS1722866617,18.9547806,72.7994927,Mumbai,400006,11
GS1247584715,19.0330595,72.8615324,Mumbai,400003,5
GS1085616599,19.2061378,72.8508804,Mumbai,400067,12
GS1085616599,19.2061378,72.8508804,Mumbai,400067,12
GS1305449837,19.1930635,73.0068246,Mumbai,400605,15
GS2081150528,19.1059471,72.8992222,Mumbai,400072,10
GS1630605229,19.14786,72.8350325,Mumbai,400102,6
GS1336260267,19.11101723,72.83639526,Mumbai,400049,9
GS1330224363,19.1991747,72.8234835,Mumbai,400095,0
GS1330224363,19.1991747,72.8234835,Mumbai,400095,0
GS1864944993,19.0666028,72.8674318,Mumbai,400098,16
GS1884000202,19.05024608,72.82485444,Mumbai,400050,16
GS1095012245,18.9716676,72.8166977,Mumbai,400034,40
GS2052110573,18.9548625,72.7976257,Mumbai,400006,8
GS1970222098,19.0106719,72.8315464,Mumbai,400025,40
GS2098292274,19.0645082,72.8640439,Mumbai,400051,16
GS1425746199,19.0780661,72.8657869,Mumbai,400029,16
GS1295739027,18.9604733,72.8245073,Mumbai,400004,40
GS1381799179,19.0253814,72.8666999,Mumbai,400037,5
GS2052622613,19.02976227,72.87069702,Mumbai,400037,1
GS1918787491,19.0861785,72.9142656,Mumbai,400075,10
GS1375335886,19.0788525,72.8838328,Mumbai,400070,10
GS1682304222,19.1502418,72.8275986,Mumbai,400072,6
GS1682304222,19.1502418,72.8275986,Mumbai,400072,6
GS1950295083,19.1956053,72.8701814,Mumbai,400101,17
GS2035651055,19.1574314,72.8554805,Mumbai,400063,17
GS1189403003,19.09292221,72.92243958,Mumbai,400079,10
GS1330105226,18.9629523,72.8058246,Mumbai,400006,8
GS1330105226,18.9629523,72.8058246,Mumbai,400006,8
GS2022979398,19.0661341,72.8233708,Mumbai,400050,16
GS2022979398,19.0661341,72.8233708,Mumbai,400050,16
GS2022979398,19.0661341,72.8233708,Mumbai,400050,16
GS1599810222,18.9515737,72.8036705,Mumbai,400006,11
GS1828986973,19.2459033,72.9812646,Mumbai,400607,3
GS1438240822,19.0103729,72.8353231,Mumbai,400013,40
GS2046767655,19.2330013,72.8389932,Mumbai,400091,12
GS2014393983,19.2513286,72.9704161,Mumbai,400615,13
GS1045276546,19.1075597,72.9010518,Mumbai,400072,10
GS1295739027,18.9604733,72.8245073,Mumbai,400004,40
GS2128798135,19.1101894,72.8262301,Mumbai,400049,6
GS1425276791,19.053688,72.8269824,Mumbai,400050,16
GS1502357523,19.1827638,72.8306224,Mumbai,400064,0
GS1132406743,19.1786367,72.9719652,Mumbai,400603,15
GS1085616599,19.2061378,72.8508804,Mumbai,400067,12
GS1085616599,19.2061378,72.8508804,Mumbai,400067,12
GS1433182883,19.1064225,72.8435703,Mumbai,400056,9
GS1912673645,19.0996853,72.9028937,Mumbai,400084,10
GS1579057384,19.0883805,72.9071528,Mumbai,400086,10
GS1897197771,19.1101477,72.8742319,Mumbai,400059,9
GS1111129941,19.1969711,72.8208697,Mumbai,400095,0
GS2116279648,19.0318213,72.8961686,Mumbai,400074,1
GS1295739027,18.9604733,72.8245073,Mumbai,400004,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
BZPPL00942073,19.1644925,72.9546218,Mumbai,400081,7
GS1256858432,19.1276577,72.8490738,Mumbai,400069,6
GS1792542448,18.9316165,72.8276536,Mumbai,400002,11
GS1330674796,19.15850067,72.88581848,Mumbai,400065,17
GS2034931779,18.9475928,72.7966624,Mumbai,400006,11
GS1759446080,19.0625076,72.8856409,Mumbai,400024,10
GS1967084492,19.0759837,72.8776559,Mumbai,400028,10
GS1983216976,19.2105288,72.8678865,Mumbai,400101,17
GS2101948288,18.964786,72.8189752,Mumbai,400007,40
GS1189219601,19.0634541,72.8445483,Mumbai,400051,16
GS2124233793,19.05932617,72.85152435,Mumbai,400051,16
GS2084699732,19.084892,72.837862,Mumbai,400054,16
GS1482674149,19.2346992,72.8389009,Mumbai,400091,12
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1154211299,18.9688589,72.8372181,Mumbai,400010,40
GS1619984383,19.0862261,72.888881,Mumbai,400070,10
GS1553636972,18.917977,72.8305018,Mumbai,400001,11
GS1639785371,19.0760551,72.8223043,Mumbai,400052,16
GS1898019018,19.0601928,72.8599416,Mumbai,400070,16
GS1034698516,19.183872,72.8409318,Mumbai,400064,17
GS1312221987,19.2161537,72.8687005,Mumbai,400066,12
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1989314607,18.970939,72.838074,Mumbai,400010,40
GS1727357596,19.1124114,72.8746709,Mumbai,400099,9
GS1727357596,19.1124114,72.8746709,Mumbai,400099,9
GS1727357596,19.1124114,72.8746709,Mumbai,400099,9
GS1408053475,19.1376622,72.8348389,Mumbai,400053,6
BZPPL00962935,19.0198012,72.8405859,Mumbai,400028,40
